(1372, 'Cheltenham', 2024): 0.527	0.207	0.389	0.636	0.556	0.211	0.405	0.644	0.612	0.347	0.367	0.858	0.598	0.429	0.243	0.889	0.532	0.339	0.258	0.769	0.565	0.202	0.392	0.647	0.595	0.039	0.576	0.611	
(1367, 'Newport County', 2024): 0.529	0.222	0.320	0.631	0.532	0.247	0.328	0.650	0.643	0.327	0.387	0.843	0.606	0.412	0.218	0.845	0.501	0.326	0.202	0.648	0.513	0.353	0.248	0.638	0.594	0.046	0.567	0.615	
(1381, 'Tranmere', 2024): 0.550	0.203	0.359	0.651	0.553	0.222	0.356	0.644	0.655	0.293	0.484	0.885	0.642	0.408	0.234	0.891	0.547	0.371	0.183	0.824	0.527	0.373	0.206	0.637	0.630	0.036	0.616	0.649	
(1376, 'Notts County', 2024): 0.559	0.278	0.328	0.683	0.591	0.258	0.367	0.686	0.695	0.330	0.490	0.887	0.612	0.422	0.233	0.889	0.550	0.333	0.245	0.721	0.552	0.274	0.286	0.639	0.635	0.060	0.606	0.660	
(1819, 'Barrow', 2024): 0.540	0.275	0.321	0.671	0.580	0.236	0.365	0.666	0.659	0.359	0.346	0.843	0.614	0.390	0.276	0.877	0.538	0.306	0.195	0.731	0.568	0.166	0.425	0.641	0.619	0.037	0.596	0.628	
(1363, 'Crewe', 2024): 0.514	0.257	0.329	0.649	0.570	0.200	0.417	0.657	0.663	0.298	0.456	0.896	0.559	0.404	0.190	0.824	0.502	0.299	0.249	0.665	0.519	0.255	0.305	0.626	0.683	0.000	0.683	0.683	
(1842, 'Harrogate Town', 2024): 0.529	0.217	0.339	0.640	0.541	0.244	0.318	0.644	0.672	0.278	0.493	0.837	0.600	0.405	0.279	0.843	0.521	0.335	0.174	0.693	0.506	0.434	0.195	0.656	0.616	0.042	0.600	0.640	
(1832, 'Bromley', 2024): 0.510	0.274	0.355	0.640	0.541	0.262	0.321	0.648	0.617	0.379	0.330	0.804	0.610	0.379	0.240	0.886	0.523	0.322	0.242	0.795	0.519	0.351	0.239	0.640	0.608	0.071	0.563	0.626	
(1844, 'Salford City', 2024): 0.536	0.261	0.361	0.669	0.568	0.253	0.383	0.688	0.670	0.245	0.505	0.846	0.620	0.371	0.333	0.826	0.551	0.348	0.235	0.794	0.534	0.359	0.259	0.654	0.631	0.031	0.617	0.647	
(1351, 'Port Vale', 2024): 0.534	0.285	0.305	0.670	0.536	0.275	0.344	0.649	0.625	0.408	0.334	0.907	0.619	0.461	0.213	0.875	0.545	0.363	0.238	0.793	0.571	0.226	0.395	0.643	0.648	0.050	0.626	0.674	
(209, 'Feyenoord', 2024): 0.622	0.386	0.364	0.806	0.666	0.282	0.446	0.810	0.730	0.236	0.534	0.875	0.698	0.349	0.418	0.914	0.646	0.389	0.219	0.829	0.645	0.487	0.282	0.838	0.748	0.075	0.703	0.774	
(195, 'Willem II', 2024): 0.598	0.211	0.423	0.705	0.626	0.204	0.448	0.742	0.649	0.274	0.333	0.794	0.625	0.398	0.232	0.878	0.571	0.356	0.259	0.731	0.593	0.235	0.408	0.699	0.677	0.090	0.626	0.717	
(21595, 'AVS', 2024): 0.577	0.347	0.314	0.737	0.610	0.355	0.319	0.775	0.642	0.336	0.369	0.873	0.630	0.354	0.302	0.830	0.581	0.398	0.211	0.776	0.557	0.515	0.193	0.735	0.726	0.063	0.696	0.746	
(225, 'Nacional', 2024): 0.584	0.349	0.314	0.755	0.623	0.330	0.388	0.758	0.674	0.362	0.414	0.915	0.622	0.421	0.255	0.887	0.550	0.401	0.209	0.804	0.555	0.399	0.259	0.692	0.689	0.112	0.636	0.737	
(1004, 'Kasimpasa', 2024): 0.623	0.366	0.293	0.792	0.660	0.324	0.410	0.818	0.685	0.289	0.394	0.918	0.690	0.392	0.244	0.869	0.611	0.403	0.250	0.793	0.609	0.346	0.247	0.742	0.683	0.000	0.683	0.683	
(607, 'Konyaspor', 2024): 0.602	0.367	0.285	0.838	0.628	0.378	0.311	0.812	0.666	0.312	0.366	0.836	0.682	0.368	0.241	0.869	0.596	0.430	0.212	0.789	0.615	0.364	0.308	0.742	0.651	0.191	0.556	0.717	
(54, 'Birmingham', 2024): 0.617	0.312	0.341	0.762	0.642	0.292	0.390	0.752	0.689	0.279	0.416	0.841	0.678	0.387	0.303	0.905	0.612	0.376	0.238	0.819	0.609	0.454	0.207	0.757	0.695	0.053	0.677	0.724	
(53, 'Reading', 2024): 0.553	0.327	0.283	0.677	0.591	0.285	0.364	0.700	0.673	0.235	0.537	0.827	0.616	0.413	0.283	0.865	0.558	0.401	0.233	0.812	0.599	0.240	0.412	0.687	0.646	0.048	0.626	0.665	
(61, 'Wigan', 2024): 0.545	0.271	0.364	0.670	0.586	0.243	0.409	0.673	0.678	0.258	0.509	0.871	0.600	0.408	0.240	0.893	0.551	0.300	0.214	0.697	0.555	0.346	0.311	0.683	0.619	0.106	0.574	0.663	
(1335, 'Charlton', 2024): 0.579	0.270	0.367	0.719	0.593	0.265	0.381	0.701	0.668	0.296	0.404	0.819	0.646	0.365	0.274	0.873	0.567	0.355	0.209	0.767	0.592	0.270	0.363	0.679	0.614	0.073	0.577	0.641	
(748, 'Burton Albion', 2024): 0.523	0.294	0.290	0.653	0.541	0.275	0.320	0.678	0.665	0.310	0.444	0.888	0.597	0.460	0.266	0.872	0.521	0.345	0.246	0.823	0.542	0.254	0.338	0.647	0.644	0.034	0.627	0.655	
(1379, 'Lincoln', 2024): 0.568	0.254	0.327	0.683	0.575	0.267	0.376	0.679	0.658	0.286	0.455	0.866	0.656	0.428	0.202	0.834	0.582	0.393	0.230	0.848	0.585	0.225	0.413	0.677	0.567	0.004	0.566	0.568	
(1334, 'Bristol Rovers', 2024): 0.555	0.254	0.356	0.684	0.582	0.265	0.367	0.692	0.671	0.335	0.415	0.876	0.621	0.379	0.302	0.865	0.560	0.310	0.240	0.735	0.531	0.384	0.218	0.667	0.638	0.059	0.616	0.667	
(1337, 'Northampton', 2024): 0.571	0.252	0.405	0.716	0.601	0.276	0.393	0.738	0.684	0.368	0.337	0.904	0.673	0.402	0.315	0.909	0.578	0.330	0.300	0.793	0.566	0.277	0.324	0.680	0.621	0.040	0.605	0.640	
(1350, 'Peterborough', 2024): 0.532	0.277	0.342	0.671	0.555	0.290	0.342	0.671	0.672	0.329	0.466	0.863	0.585	0.419	0.223	0.899	0.509	0.366	0.232	0.712	0.498	0.432	0.222	0.645	0.616	0.048	0.593	0.636	
(37, 'Huddersfield', 2024): 0.570	0.247	0.364	0.697	0.587	0.283	0.352	0.709	0.669	0.305	0.418	0.856	0.641	0.366	0.270	0.866	0.570	0.370	0.185	0.754	0.609	0.201	0.434	0.703	0.630	0.070	0.596	0.663	
(1362, 'Crawley Town', 2024): 0.523	0.297	0.279	0.665	0.545	0.303	0.299	0.679	0.685	0.300	0.491	0.891	0.589	0.398	0.262	0.831	0.526	0.339	0.258	0.810	0.554	0.236	0.364	0.654	0.644	0.041	0.622	0.662	
(1356, 'Blackpool', 2024): 0.585	0.252	0.349	0.710	0.584	0.324	0.364	0.710	0.662	0.269	0.459	0.873	0.625	0.439	0.239	0.832	0.554	0.392	0.182	0.753	0.595	0.355	0.267	0.694	0.616	0.037	0.595	0.627	
(1364, 'Exeter City', 2024): 0.543	0.265	0.321	0.711	0.562	0.274	0.359	0.686	0.653	0.331	0.416	0.875	0.603	0.401	0.271	0.851	0.545	0.336	0.205	0.760	0.541	0.404	0.236	0.655	0.598	0.087	0.556	0.636	
(73, 'Rotherham', 2024): 0.578	0.272	0.347	0.710	0.586	0.302	0.360	0.699	0.689	0.308	0.406	0.922	0.662	0.355	0.309	0.831	0.581	0.407	0.185	0.806	0.594	0.420	0.238	0.714	0.661	0.047	0.634	0.678	
(1368, 'Stevenage', 2024): 0.557	0.236	0.372	0.699	0.588	0.239	0.381	0.693	0.691	0.345	0.352	0.899	0.654	0.416	0.267	0.917	0.565	0.413	0.141	0.880	0.561	0.370	0.266	0.686	0.627	0.060	0.601	0.653	
(1352, 'Shrewsbury', 2024): 0.561	0.227	0.370	0.677	0.583	0.201	0.430	0.669	0.653	0.327	0.355	0.838	0.644	0.449	0.230	0.916	0.565	0.307	0.288	0.787	0.578	0.205	0.391	0.654	0.620	0.061	0.589	0.648	
(1373, 'Leyton Orient', 2024): 0.545	0.259	0.294	0.674	0.556	0.287	0.335	0.662	0.654	0.341	0.385	0.846	0.636	0.408	0.270	0.899	0.548	0.370	0.209	0.740	0.546	0.378	0.267	0.659	0.644	0.020	0.632	0.651	
(68, 'Bolton', 2024): 0.587	0.243	0.374	0.726	0.598	0.261	0.413	0.712	0.724	0.338	0.398	0.917	0.661	0.413	0.237	0.925	0.584	0.362	0.186	0.814	0.584	0.281	0.359	0.680	0.681	0.087	0.631	0.709	
(1837, 'Wrexham', 2024): 0.584	0.246	0.398	0.709	0.596	0.259	0.377	0.707	0.638	0.345	0.334	0.838	0.664	0.372	0.223	0.916	0.592	0.380	0.233	0.887	0.619	0.178	0.496	0.726	0.642	0.048	0.620	0.662	
(1358, 'Wycombe', 2024): 0.584	0.218	0.426	0.691	0.615	0.203	0.435	0.701	0.665	0.354	0.335	0.860	0.657	0.416	0.192	0.872	0.569	0.343	0.268	0.791	0.583	0.252	0.376	0.710	0.628	0.019	0.617	0.633	
(4686, 'Stockport County', 2024): 0.573	0.263	0.327	0.708	0.574	0.309	0.344	0.723	0.697	0.390	0.445	0.919	0.671	0.363	0.340	0.899	0.569	0.371	0.190	0.782	0.538	0.405	0.234	0.676	0.638	0.021	0.626	0.646	
(1370, 'Cambridge United', 2024): 0.547	0.263	0.355	0.664	0.564	0.253	0.336	0.660	0.641	0.373	0.343	0.896	0.636	0.363	0.289	0.848	0.558	0.346	0.187	0.758	0.595	0.164	0.434	0.654	0.623	0.041	0.603	0.639	
(413, 'NEC Nijmegen', 2024): 0.601	0.298	0.393	0.787	0.642	0.321	0.345	0.783	0.671	0.338	0.421	0.844	0.637	0.385	0.321	0.847	0.593	0.418	0.128	0.777	0.605	0.395	0.305	0.766	0.656	0.058	0.634	0.688	
(415, 'Twente', 2024): 0.628	0.395	0.289	0.818	0.655	0.315	0.401	0.792	0.706	0.252	0.466	0.882	0.654	0.398	0.258	0.869	0.619	0.399	0.251	0.834	0.588	0.439	0.298	0.774	0.771	0.168	0.663	0.822	
(4716, 'Casa Pia', 2024): 0.593	0.308	0.364	0.782	0.608	0.292	0.390	0.747	0.653	0.361	0.365	0.844	0.637	0.431	0.269	0.909	0.572	0.426	0.202	0.808	0.623	0.328	0.356	0.777	0.684	0.124	0.624	0.749	
(222, 'Boavista', 2024): 0.569	0.381	0.286	0.737	0.624	0.274	0.420	0.747	0.672	0.290	0.465	0.909	0.661	0.345	0.253	0.817	0.592	0.378	0.239	0.803	0.657	0.177	0.547	0.764	0.651	0.032	0.635	0.666	
(419, 'Almere City FC', 2024): 0.573	0.300	0.339	0.739	0.600	0.348	0.347	0.787	0.675	0.320	0.436	0.872	0.613	0.403	0.229	0.825	0.542	0.414	0.204	0.746	0.499	0.536	0.194	0.718	0.668	0.069	0.636	0.706	
(201, 'AZ Alkmaar', 2024): 0.601	0.368	0.341	0.822	0.650	0.310	0.424	0.833	0.703	0.285	0.470	0.907	0.656	0.357	0.289	0.919	0.584	0.387	0.231	0.781	0.652	0.279	0.405	0.773	0.677	0.078	0.646	0.714	
(611, 'Fenerbahce', 2024): 0.707	0.350	0.415	0.891	0.744	0.305	0.453	0.893	0.749	0.332	0.456	0.943	0.742	0.360	0.354	0.940	0.676	0.449	0.259	0.888	0.655	0.478	0.255	0.812	0.788	0.144	0.715	0.859	
(3563, 'Adana Demirspor', 2024): 0.567	0.317	0.280	0.718	0.598	0.313	0.311	0.765	0.669	0.316	0.450	0.881	0.624	0.390	0.282	0.851	0.532	0.455	0.169	0.778	0.528	0.494	0.239	0.732	0.570	0.107	0.509	0.636	
(1005, 'Antalyaspor', 2024): 0.611	0.307	0.384	0.780	0.639	0.328	0.403	0.806	0.696	0.289	0.476	0.869	0.666	0.372	0.182	0.876	0.597	0.367	0.241	0.795	0.548	0.403	0.253	0.704	0.658	0.089	0.607	0.686	
(994, 'Goztepe', 2024): 0.579	0.332	0.360	0.780	0.613	0.290	0.369	0.755	0.656	0.287	0.424	0.847	0.639	0.404	0.253	0.869	0.556	0.354	0.227	0.742	0.609	0.240	0.396	0.727	0.724	0.081	0.676	0.749	
(197, 'PSV Eindhoven', 2024): 0.691	0.322	0.426	0.908	0.702	0.335	0.343	0.867	0.732	0.313	0.432	0.895	0.722	0.307	0.384	0.904	0.673	0.360	0.317	0.875	0.630	0.348	0.384	0.820	0.787	0.100	0.727	0.828	
(417, 'Waalwijk', 2024): 0.582	0.262	0.404	0.733	0.595	0.231	0.436	0.696	0.663	0.285	0.407	0.857	0.627	0.370	0.285	0.863	0.554	0.376	0.216	0.762	0.572	0.320	0.328	0.692	0.661	0.050	0.636	0.686	
(212, 'FC Porto', 2024): 0.650	0.363	0.346	0.824	0.696	0.307	0.440	0.834	0.672	0.372	0.376	0.926	0.660	0.499	0.162	0.905	0.622	0.513	0.180	0.860	0.669	0.430	0.308	0.808	0.828	0.083	0.783	0.869	
(762, 'GIL Vicente', 2024): 0.561	0.399	0.323	0.765	0.609	0.348	0.331	0.757	0.668	0.372	0.396	0.892	0.614	0.434	0.273	0.827	0.575	0.376	0.242	0.767	0.572	0.456	0.283	0.758	0.683	0.000	0.683	0.683	
(426, 'Sparta Rotterdam', 2024): 0.599	0.357	0.351	0.866	0.604	0.336	0.348	0.742	0.682	0.334	0.411	0.913	0.641	0.458	0.216	0.924	0.578	0.386	0.258	0.785	0.574	0.337	0.291	0.717	0.746	0.182	0.639	0.820	
(206, 'Heracles', 2024): 0.566	0.360	0.283	0.783	0.573	0.363	0.273	0.716	0.658	0.313	0.378	0.840	0.638	0.382	0.253	0.874	0.574	0.359	0.205	0.715	0.519	0.443	0.192	0.688	0.671	0.059	0.636	0.697	
(207, 'Utrecht', 2024): 0.591	0.287	0.376	0.747	0.620	0.314	0.371	0.743	0.693	0.326	0.342	0.873	0.638	0.401	0.282	0.897	0.586	0.368	0.251	0.771	0.586	0.420	0.227	0.741	0.686	0.005	0.684	0.689	
(193, 'PEC Zwolle', 2024): 0.571	0.347	0.294	0.755	0.624	0.320	0.323	0.778	0.688	0.288	0.455	0.896	0.635	0.422	0.273	0.894	0.564	0.392	0.267	0.774	0.553	0.347	0.273	0.686	0.674	0.112	0.626	0.737	
(410, 'GO Ahead Eagles', 2024): 0.582	0.305	0.359	0.696	0.622	0.266	0.397	0.749	0.662	0.277	0.433	0.824	0.636	0.418	0.250	0.897	0.545	0.471	0.125	0.784	0.557	0.461	0.272	0.747	0.642	0.078	0.606	0.677	
(205, 'Fortuna Sittard', 2024): 0.600	0.290	0.310	0.740	0.634	0.355	0.340	0.821	0.661	0.291	0.396	0.836	0.651	0.426	0.234	0.887	0.575	0.426	0.185	0.778	0.552	0.528	0.235	0.747	0.694	0.055	0.665	0.714	
(230, 'Estoril', 2024): 0.572	0.378	0.295	0.817	0.597	0.412	0.321	0.791	0.651	0.306	0.374	0.850	0.609	0.427	0.248	0.850	0.553	0.422	0.176	0.788	0.584	0.442	0.198	0.741	0.744	0.070	0.716	0.776	
(227, 'Santa Clara', 2024): 0.580	0.342	0.335	0.732	0.611	0.274	0.395	0.723	0.647	0.262	0.458	0.838	0.606	0.402	0.246	0.826	0.573	0.372	0.246	0.755	0.603	0.462	0.213	0.756	0.723	0.106	0.682	0.788	
(194, 'Ajax', 2024): 0.671	0.361	0.380	0.860	0.681	0.378	0.405	0.860	0.693	0.325	0.408	0.884	0.666	0.446	0.286	0.889	0.644	0.418	0.291	0.852	0.639	0.441	0.294	0.806	0.742	0.113	0.687	0.780	
(210, 'Heerenveen', 2024): 0.571	0.309	0.343	0.745	0.590	0.294	0.397	0.737	0.661	0.347	0.332	0.870	0.622	0.398	0.279	0.866	0.571	0.379	0.193	0.739	0.587	0.316	0.333	0.733	0.684	0.084	0.641	0.720	
(74, 'Sheffield Wednesday', 2024): 0.607	0.287	0.381	0.746	0.625	0.324	0.346	0.767	0.702	0.349	0.426	0.927	0.661	0.376	0.286	0.882	0.605	0.357	0.177	0.786	0.567	0.477	0.241	0.741	0.686	0.031	0.671	0.701	
(1357, 'Plymouth', 2024): 0.599	0.290	0.327	0.753	0.630	0.256	0.417	0.757	0.720	0.313	0.508	0.934	0.656	0.340	0.299	0.859	0.590	0.386	0.180	0.787	0.586	0.364	0.309	0.715	0.674	0.078	0.630	0.695	
(1002, 'Sivasspor', 2024): 0.630	0.246	0.429	0.777	0.650	0.276	0.408	0.756	0.668	0.320	0.329	0.872	0.655	0.366	0.285	0.863	0.573	0.428	0.162	0.768	0.573	0.435	0.220	0.715	0.662	0.098	0.605	0.699	
(998, 'Trabzonspor', 2024): 0.669	0.329	0.361	0.840	0.689	0.305	0.412	0.850	0.708	0.276	0.475	0.896	0.711	0.357	0.343	0.905	0.634	0.408	0.186	0.834	0.622	0.454	0.250	0.786	0.773	0.068	0.744	0.808	
(231, 'Farense', 2024): 0.608	0.253	0.412	0.756	0.636	0.243	0.444	0.737	0.655	0.337	0.441	0.880	0.639	0.398	0.310	0.914	0.567	0.450	0.195	0.788	0.555	0.466	0.255	0.786	0.687	0.113	0.626	0.743	
(215, 'Moreirense', 2024): 0.569	0.299	0.374	0.723	0.577	0.309	0.396	0.753	0.699	0.255	0.491	0.879	0.626	0.467	0.202	0.844	0.550	0.454	0.154	0.756	0.679	0.185	0.556	0.763	0.716	0.122	0.662	0.753	
(242, 'Famalicao', 2024): 0.591	0.376	0.283	0.788	0.643	0.323	0.323	0.818	0.663	0.292	0.434	0.833	0.628	0.459	0.229	0.816	0.588	0.431	0.224	0.790	0.621	0.463	0.238	0.751	0.664	0.065	0.624	0.685	
(211, 'Benfica', 2024): 0.659	0.442	0.341	0.873	0.740	0.353	0.447	0.912	0.752	0.275	0.554	0.927	0.724	0.440	0.222	0.925	0.689	0.465	0.253	0.895	0.669	0.453	0.247	0.842	0.790	0.131	0.727	0.848	
(996, 'Alanyaspor', 2024): 0.597	0.325	0.352	0.753	0.623	0.322	0.363	0.780	0.691	0.279	0.498	0.924	0.660	0.382	0.287	0.869	0.596	0.358	0.210	0.776	0.592	0.434	0.218	0.730	0.665	0.062	0.626	0.687	
(3588, 'Eyüpspor', 2024): 0.640	0.300	0.367	0.782	0.659	0.262	0.427	0.794	0.709	0.218	0.555	0.876	0.694	0.259	0.444	0.829	0.634	0.410	0.165	0.841	0.534	0.548	0.202	0.746	0.689	0.069	0.668	0.729	
(3603, 'Samsunspor', 2024): 0.608	0.313	0.354	0.758	0.660	0.258	0.414	0.773	0.702	0.262	0.554	0.917	0.659	0.456	0.222	0.849	0.601	0.380	0.220	0.788	0.616	0.258	0.389	0.713	0.694	0.136	0.629	0.743	
(549, 'Besiktas', 2024): 0.684	0.311	0.470	0.842	0.720	0.322	0.463	0.869	0.744	0.325	0.466	0.949	0.722	0.384	0.294	0.902	0.671	0.438	0.261	0.880	0.640	0.521	0.261	0.814	0.761	0.043	0.740	0.782	
(217, 'SC Braga', 2024): 0.641	0.345	0.403	0.835	0.681	0.361	0.411	0.832	0.739	0.315	0.422	0.907	0.666	0.407	0.276	0.857	0.615	0.427	0.170	0.842	0.555	0.599	0.180	0.798	0.639	0.005	0.636	0.641	
(15130, 'Estrela', 2024): 0.601	0.322	0.364	0.770	0.639	0.335	0.364	0.789	0.655	0.303	0.360	0.814	0.669	0.372	0.285	0.858	0.595	0.394	0.238	0.787	0.604	0.370	0.293	0.736	0.691	0.104	0.646	0.737	
(1007, 'Rizespor', 2024): 0.582	0.339	0.266	0.771	0.619	0.357	0.360	0.799	0.705	0.243	0.522	0.891	0.639	0.425	0.244	0.878	0.569	0.423	0.201	0.792	0.541	0.397	0.269	0.712	0.726	0.057	0.699	0.751	
(564, 'Istanbul Basaksehir', 2024): 0.645	0.247	0.460	0.774	0.677	0.292	0.437	0.828	0.703	0.240	0.509	0.859	0.703	0.368	0.258	0.896	0.624	0.440	0.204	0.828	0.612	0.435	0.265	0.785	0.684	0.056	0.658	0.711	
(3583, 'BB Bodrumspor', 2024): 0.540	0.295	0.367	0.699	0.575	0.294	0.385	0.722	0.622	0.276	0.404	0.812	0.601	0.401	0.279	0.832	0.530	0.383	0.232	0.793	0.528	0.461	0.251	0.717	0.668	0.088	0.621	0.704	
(3573, 'Gazişehir Gaziantep', 2024): 0.614	0.296	0.368	0.785	0.642	0.349	0.348	0.814	0.706	0.352	0.432	0.907	0.659	0.389	0.287	0.879	0.592	0.397	0.218	0.847	0.606	0.375	0.290	0.735	0.694	0.047	0.674	0.716	
(1359, 'Luton', 2024): 0.644	0.279	0.398	0.773	0.651	0.307	0.416	0.764	0.680	0.299	0.460	0.880	0.683	0.372	0.271	0.888	0.621	0.367	0.305	0.836	0.655	0.223	0.469	0.761	0.742	0.071	0.703	0.773	
(44, 'Burnley', 2024): 0.635	0.290	0.392	0.783	0.682	0.233	0.438	0.773	0.698	0.312	0.333	0.898	0.674	0.416	0.231	0.903	0.608	0.450	0.251	0.852	0.620	0.482	0.243	0.771	0.709	0.043	0.697	0.736	
(240, 'Arouca', 2024): 0.611	0.307	0.333	0.772	0.652	0.292	0.415	0.776	0.692	0.297	0.467	0.896	0.653	0.369	0.237	0.884	0.608	0.357	0.208	0.787	0.629	0.319	0.339	0.737	0.693	0.056	0.667	0.717	
(224, 'Guimaraes', 2024): 0.616	0.343	0.310	0.768	0.653	0.336	0.357	0.807	0.688	0.367	0.341	0.908	0.639	0.414	0.257	0.877	0.608	0.410	0.237	0.798	0.659	0.192	0.473	0.767	0.721	0.108	0.666	0.768	
(531, 'Athletic Club', 2024): 0.694	0.321	0.438	0.843	0.724	0.331	0.456	0.889	0.772	0.308	0.503	0.949	0.720	0.357	0.327	0.887	0.676	0.450	0.292	0.875	0.649	0.570	0.250	0.850	0.752	0.064	0.723	0.781	
(546, 'Getafe', 2024): 0.593	0.445	0.240	0.788	0.645	0.392	0.345	0.822	0.685	0.271	0.439	0.852	0.703	0.350	0.320	0.859	0.638	0.439	0.215	0.855	0.692	0.342	0.416	0.812	0.796	0.094	0.737	0.828	
(715, 'Granada CF', 2024): 0.626	0.377	0.288	0.799	0.660	0.330	0.370	0.817	0.678	0.396	0.333	0.889	0.637	0.455	0.214	0.865	0.584	0.455	0.216	0.806	0.590	0.461	0.241	0.724	0.684	0.039	0.665	0.698	
(722, 'Albacete', 2024): 0.589	0.394	0.297	0.782	0.616	0.282	0.346	0.731	0.661	0.225	0.436	0.813	0.617	0.380	0.274	0.888	0.573	0.380	0.223	0.787	0.584	0.411	0.253	0.717	0.685	0.043	0.672	0.710	
(543, 'Real Betis', 2024): 0.664	0.383	0.339	0.834	0.718	0.327	0.459	0.845	0.721	0.267	0.519	0.885	0.699	0.340	0.318	0.885	0.664	0.461	0.167	0.878	0.668	0.499	0.257	0.814	0.789	0.095	0.746	0.830	
(547, 'Girona', 2024): 0.683	0.389	0.346	0.845	0.706	0.330	0.448	0.837	0.704	0.385	0.348	0.891	0.698	0.373	0.327	0.874	0.685	0.414	0.246	0.896	0.669	0.507	0.250	0.841	0.817	0.026	0.804	0.829	
(538, 'Celta Vigo', 2024): 0.645	0.447	0.228	0.888	0.659	0.377	0.383	0.867	0.691	0.262	0.483	0.861	0.655	0.435	0.214	0.863	0.622	0.442	0.323	0.914	0.645	0.417	0.315	0.813	0.774	0.023	0.764	0.783	
(542, 'Alaves', 2024): 0.619	0.383	0.335	0.793	0.629	0.374	0.322	0.794	0.661	0.356	0.340	0.856	0.646	0.402	0.267	0.874	0.607	0.458	0.201	0.825	0.626	0.536	0.247	0.793	0.759	0.043	0.738	0.779	
(799, 'Mirandes', 2024): 0.553	0.343	0.314	0.717	0.576	0.333	0.314	0.724	0.669	0.298	0.457	0.859	0.585	0.350	0.273	0.782	0.530	0.411	0.119	0.754	0.596	0.273	0.383	0.707	0.695	0.035	0.677	0.707	
(713, 'Cordoba', 2024): 0.535	0.344	0.299	0.706	0.577	0.271	0.358	0.705	0.639	0.296	0.404	0.821	0.607	0.358	0.273	0.800	0.533	0.371	0.207	0.753	0.545	0.433	0.281	0.693	0.624	0.098	0.589	0.663	
(87, 'Amiens', 2024): 0.572	0.349	0.283	0.758	0.620	0.272	0.385	0.725	0.680	0.346	0.392	0.919	0.598	0.486	0.194	0.895	0.561	0.375	0.207	0.800	0.605	0.284	0.394	0.718	0.682	0.056	0.657	0.708	
(104, 'RED Star FC 93', 2024): 0.558	0.284	0.320	0.708	0.602	0.242	0.354	0.720	0.666	0.278	0.446	0.863	0.606	0.396	0.242	0.878	0.544	0.385	0.185	0.776	0.562	0.343	0.271	0.691	0.642	0.065	0.610	0.673	
(90, 'Guingamp', 2024): 0.571	0.277	0.361	0.691	0.592	0.299	0.381	0.727	0.654	0.386	0.323	0.905	0.598	0.471	0.199	0.839	0.554	0.372	0.182	0.723	0.580	0.346	0.280	0.691	0.669	0.052	0.646	0.697	
(110, 'Estac Troyes', 2024): 0.583	0.263	0.407	0.710	0.616	0.292	0.385	0.753	0.674	0.279	0.458	0.854	0.612	0.395	0.251	0.879	0.546	0.418	0.178	0.715	0.559	0.485	0.190	0.717	0.658	0.058	0.625	0.686	
(98, 'Ajaccio', 2024): 0.576	0.278	0.355	0.710	0.593	0.304	0.395	0.734	0.654	0.332	0.390	0.880	0.621	0.430	0.164	0.878	0.543	0.386	0.183	0.730	0.565	0.396	0.253	0.703	0.670	0.045	0.652	0.693	
(1301, 'Rodez', 2024): 0.521	0.308	0.306	0.687	0.560	0.330	0.367	0.697	0.689	0.349	0.398	0.898	0.597	0.409	0.231	0.823	0.518	0.370	0.143	0.708	0.555	0.487	0.191	0.697	0.674	0.037	0.659	0.694	
(99, 'Clermont Foot', 2024): 0.544	0.394	0.254	0.742	0.566	0.412	0.282	0.752	0.641	0.320	0.380	0.828	0.590	0.406	0.249	0.860	0.559	0.442	0.182	0.810	0.576	0.528	0.160	0.769	0.664	0.078	0.631	0.701	
(1297, 'PAU', 2024): 0.581	0.303	0.316	0.716	0.586	0.321	0.367	0.717	0.658	0.327	0.412	0.897	0.620	0.387	0.290	0.878	0.548	0.392	0.182	0.761	0.533	0.513	0.194	0.721	0.686	0.067	0.648	0.712	
(101, 'Grenoble', 2024): 0.620	0.259	0.362	0.758	0.621	0.351	0.331	0.747	0.649	0.299	0.408	0.843	0.662	0.401	0.331	0.908	0.571	0.406	0.119	0.741	0.603	0.306	0.340	0.723	0.626	0.102	0.588	0.681	
(433, 'Laval', 2024): 0.578	0.388	0.263	0.790	0.588	0.318	0.347	0.727	0.639	0.305	0.383	0.825	0.624	0.424	0.275	0.895	0.546	0.422	0.147	0.742	0.591	0.382	0.259	0.697	0.697	0.033	0.677	0.706	
(1304, 'Dunkerque', 2024): 0.552	0.343	0.299	0.724	0.581	0.322	0.326	0.722	0.638	0.357	0.370	0.859	0.605	0.436	0.203	0.902	0.555	0.347	0.228	0.783	0.523	0.401	0.236	0.720	0.661	0.092	0.614	0.706	
(3012, 'Annecy', 2024): 0.559	0.306	0.333	0.719	0.592	0.259	0.368	0.689	0.636	0.294	0.403	0.847	0.611	0.400	0.223	0.858	0.534	0.403	0.168	0.737	0.550	0.416	0.230	0.691	0.679	0.070	0.646	0.707	
(518, 'Brescia', 2024): 0.581	0.305	0.269	0.728	0.589	0.380	0.248	0.746	0.678	0.261	0.415	0.840	0.642	0.320	0.356	0.830	0.570	0.340	0.247	0.742	0.589	0.414	0.316	0.742	0.679	0.101	0.619	0.713	
